time,ch1,ch2,ch3,ch4
15.08.2017 19:52:46.504,16,-12,-179,17
15.08.2017 19:52:46.754,5,15,-159,4
15.08.2017 19:52:47.004,5,-24,212,-5
15.08.2017 19:52:47.254,16,21,-167,-17
15.08.2017 19:52:47.504,16,2,-181,-31
15.08.2017 19:52:47.754,17,-12,157,24
15.08.2017 19:52:48.004,14,35,-139,-1
15.08.2017 19:52:48.254,5,-14,-233,41
15.08.2017 19:52:48.504,16,-1,187,29
15.08.2017 19:52:48.734,27,18,-79,23
15.08.2017 19:52:48.984,4,-30,-271,56
15.08.2017 19:52:49.234,-5,-5,175,34
15.08.2017 19:52:49.484,-6,-3,-22,54
15.08.2017 19:52:49.734,-16,2,-295,50
15.08.2017 19:52:49.984,-6,-4,148,67
15.08.2017 19:52:50.234,-6,-8,49,60
15.08.2017 19:52:50.484,-4,16,-291,57
15.08.2017 19:52:50.734,4,-18,113,20
15.08.2017 19:52:50.984,-20,41,101,32
15.08.2017 19:52:51.234,-15,-5,-275,14
15.08.2017 19:52:51.484,-6,-2,-1,18
15.08.2017 19:52:51.734,-5,-6,138,26
15.08.2017 19:52:51.984,-8,-30,-294,44
15.08.2017 19:52:52.234,-6,-9,-83,38
15.08.2017 19:52:52.484,-5,-10,164,29
15.08.2017 19:52:52.757,-5,4,-222,14
15.08.2017 19:52:53.007,4,-30,-131,8
15.08.2017 19:52:53.257,17,35,202,7
15.08.2017 19:52:53.507,3,-42,-217,-7
15.08.2017 19:52:53.757,5,-2,-186,-3
15.08.2017 19:52:54.007,-7,25,224,1
15.08.2017 19:52:54.257,5,14,-116,14
15.08.2017 19:52:54.507,5,3,-226,14
15.08.2017 19:52:54.757,-5,-7,181,5
15.08.2017 19:52:55.007,5,-9,-71,24
15.08.2017 19:52:55.257,5,-8,-269,14
15.08.2017 19:52:55.507,-6,-8,147,14
15.08.2017 19:52:55.757,-16,2,3,28
15.08.2017 19:52:56.007,-19,-26,-319,65
15.08.2017 19:52:56.257,-18,-5,94,56
15.08.2017 19:52:56.507,-5,12,68,73
15.08.2017 19:52:56.757,-36,0,-278,63
15.08.2017 19:52:57.007,4,6,54,32
15.08.2017 19:52:57.257,-6,21,143,53
15.08.2017 19:52:57.507,-6,1,-279,50
15.08.2017 19:52:57.757,5,0,-38,30
15.08.2017 19:52:58.007,16,-14,180,55
15.08.2017 19:52:58.257,6,-3,-261,14
15.08.2017 19:52:58.507,3,-23,-68,34
15.08.2017 19:52:58.757,6,18,195,2
15.08.2017 19:52:59.007,27,-17,-213,7
15.08.2017 19:52:59.257,16,11,-156,-5
15.08.2017 19:52:59.507,27,12,196,-7
15.08.2017 19:52:59.757,16,6,-129,13
15.08.2017 19:53:00.007,4,41,-190,-5
15.08.2017 19:53:00.257,16,11,208,29
15.08.2017 19:53:00.507,-18,32,-68,41
15.08.2017 19:53:00.753,6,-10,-257,20
15.08.2017 19:53:01.003,-5,-7,192,15
15.08.2017 19:53:01.253,3,23,-4,38
15.08.2017 19:53:01.503,-16,-12,-294,31
15.08.2017 19:53:01.753,-6,-18,124,14
15.08.2017 19:53:02.003,-18,-25,1,31
15.08.2017 19:53:02.253,-17,-31,-313,49
15.08.2017 19:53:02.503,-17,-8,59,37
15.08.2017 19:53:02.753,-27,-25,75,32
15.08.2017 19:53:03.003,-29,-1,-290,29
15.08.2017 19:53:03.253,-28,-9,-28,26
15.08.2017 19:53:03.503,-29,8,157,54
15.08.2017 19:53:04.003,-13,18,-31,56
15.08.2017 19:53:04.253,-5,12,186,51
15.08.2017 19:53:04.503,-6,4,-182,37
15.08.2017 19:53:04.753,-5,28,-140,24
15.08.2017 19:53:05.003,27,5,240,-16
15.08.2017 19:53:05.253,5,-7,-152,-1
15.08.2017 19:53:05.503,27,17,-217,-12
15.08.2017 19:53:05.753,27,12,195,-5
15.08.2017 19:53:06.003,27,-2,-79,-3
15.08.2017 19:53:06.253,16,-4,-266,8
15.08.2017 19:53:06.503,27,24,168,37
15.08.2017 19:53:06.753,16,5,0,14
15.08.2017 19:53:07.003,-6,-2,-278,41
15.08.2017 19:53:07.253,5,-11,141,40
15.08.2017 19:53:07.503,-6,1,51,39
15.08.2017 19:53:07.753,-5,0,-284,30
15.08.2017 19:53:08.003,-18,8,91,55
15.08.2017 19:53:08.253,-6,9,100,53
15.08.2017 19:53:08.503,5,10,-290,52
15.08.2017 19:53:08.753,-21,8,34,66
15.08.2017 19:53:09.003,1,21,132,25
15.08.2017 19:53:09.253,-16,0,-241,18
15.08.2017 19:53:09.503,-17,1,-59,16
15.08.2017 19:53:09.753,-16,1,164,18
15.08.2017 19:53:10.003,5,-23,-217,39
15.08.2017 19:53:10.253,-6,-4,-132,32
15.08.2017 19:53:10.503,-6,-10,204,38
15.08.2017 19:53:11.003,-8,-17,-132,19
15.08.2017 19:53:11.253,-6,-6,200,2
15.08.2017 19:53:11.503,-4,3,-166,18
15.08.2017 19:53:11.753,4,5,-190,-29
15.08.2017 19:53:12.003,5,19,192,-4
15.08.2017 19:53:12.253,5,14,-94,14
15.08.2017 19:53:12.503,-6,-9,-258,15
15.08.2017 19:53:12.753,17,5,191,15
15.08.2017 19:53:13.003,3,-23,-68,35
15.08.2017 19:53:13.253,5,1,-274,6
15.08.2017 19:53:13.503,5,4,136,2
15.08.2017 19:53:13.753,-6,0,42,17
15.08.2017 19:53:14.003,-18,-2,-267,18
15.08.2017 19:53:14.253,6,29,63,55
15.08.2017 19:53:14.503,3,5,122,45
15.08.2017 19:53:14.753,-5,-9,-268,73
15.08.2017 19:53:15.003,-8,32,38,53
15.08.2017 19:53:15.253,-18,10,143,64
15.08.2017 19:53:15.503,-16,-10,-263,40
15.08.2017 19:53:15.753,-5,9,-35,42
15.08.2017 19:53:16.003,-19,-20,156,36
15.08.2017 19:53:16.253,5,-19,-226,49
15.08.2017 19:53:16.503,-6,3,-127,49
15.08.2017 19:53:16.862,16,8,194,23
15.08.2017 19:53:17.112,15,-18,-155,20
15.08.2017 19:53:17.362,16,6,-210,-3
15.08.2017 19:53:17.612,27,2,195,-5
15.08.2017 19:53:17.862,16,22,-79,-6
15.08.2017 19:53:18.112,16,41,-233,-15
15.08.2017 19:53:18.362,5,10,179,8
15.08.2017 19:53:18.612,5,4,-40,25
15.08.2017 19:53:18.862,5,15,-254,25
15.08.2017 19:53:19.112,4,-18,148,44
15.08.2017 19:53:19.362,-4,16,25,14
15.08.2017 19:53:19.612,-10,-46,-337,46
15.08.2017 19:53:19.862,-4,14,100,5
15.08.2017 19:53:20.112,-19,-36,36,15
15.08.2017 19:53:20.362,-28,-20,-269,14
15.08.2017 19:53:20.612,-6,-5,-19,21
15.08.2017 19:53:20.753,-24,-23,104,66
15.08.2017 19:53:21.003,-21,32,-243,28
15.08.2017 19:53:21.253,-16,-15,-98,33
15.08.2017 19:53:21.503,-17,0,185,40
15.08.2017 19:53:21.753,-15,-16,-212,36
15.08.2017 19:53:22.003,5,-28,-149,25
15.08.2017 19:53:22.253,-20,5,229,56
15.08.2017 19:53:22.503,-6,-13,-178,53
15.08.2017 19:53:22.753,-5,11,-176,41
15.08.2017 19:53:23.003,4,-18,171,20
15.08.2017 19:53:23.253,16,12,-49,18
15.08.2017 19:53:23.503,16,14,-270,14
15.08.2017 19:53:23.753,16,-7,170,5
15.08.2017 19:53:24.003,27,27,6,-24
15.08.2017 19:53:24.253,27,46,-274,3
15.08.2017 19:53:24.503,5,-5,94,3
15.08.2017 19:53:25.003,14,34,-279,26
15.08.2017 19:53:25.253,16,2,50,38
15.08.2017 19:53:25.503,5,-19,125,14
15.08.2017 19:53:25.753,5,2,-275,28
15.08.2017 19:53:26.003,-7,-16,-52,44
15.08.2017 19:53:26.253,5,-9,159,38
15.08.2017 19:53:26.503,-17,-19,-237,59
15.08.2017 19:53:26.753,-15,4,-105,59
15.08.2017 19:53:27.003,4,5,183,32
15.08.2017 19:53:27.253,-16,-12,-166,41
15.08.2017 19:53:27.503,-29,20,-200,42
15.08.2017 19:53:27.753,-15,-33,182,22
15.08.2017 19:53:28.003,-7,13,-104,25
15.08.2017 19:53:28.253,-19,-26,-261,29
15.08.2017 19:53:28.503,-5,0,156,30
15.08.2017 19:53:28.862,-5,9,-48,22
15.08.2017 19:53:29.112,-19,-21,-286,25
15.08.2017 19:53:29.362,-7,-27,115,21
15.08.2017 19:53:29.612,5,-3,34,-5
15.08.2017 19:53:29.862,-3,21,-258,22
15.08.2017 19:53:30.112,14,-35,66,-16
15.08.2017 19:53:30.362,16,1,84,4
15.08.2017 19:53:30.612,5,6,-277,21
15.08.2017 19:53:30.862,6,-14,-4,23
15.08.2017 19:53:31.112,15,-5,158,32
15.08.2017 19:53:31.362,5,0,-263,7
15.08.2017 19:53:31.612,5,-11,-59,5
15.08.2017 19:53:31.862,-5,-5,155,13
15.08.2017 19:53:32.112,4,-18,-202,8
15.08.2017 19:53:32.362,-5,0,-145,18
15.08.2017 19:53:32.757,6,15,190,48
15.08.2017 19:53:33.007,4,13,-221,49
15.08.2017 19:53:33.257,-16,0,198,63
15.08.2017 19:53:33.507,-31,11,-56,63
15.08.2017 19:53:33.757,-5,-5,-286,47
15.08.2017 19:53:34.007,-6,-1,165,41
15.08.2017 19:53:34.257,5,-7,4,59
15.08.2017 19:53:34.507,5,-14,-289,31
15.08.2017 19:53:34.757,5,-9,88,50
15.08.2017 19:53:35.007,5,-23,55,18
15.08.2017 19:53:35.257,6,8,-302,23
15.08.2017 19:53:35.507,14,-23,77,-5
15.08.2017 19:53:35.757,5,-7,107,5
15.08.2017 19:53:36.007,15,17,-294,-5
15.08.2017 19:53:36.257,5,-10,-50,-16
15.08.2017 19:53:36.507,5,4,158,2
15.08.2017 19:53:36.753,6,-5,-234,13
15.08.2017 19:53:37.003,4,-6,-108,44
15.08.2017 19:53:37.253,5,4,191,37
15.08.2017 19:53:37.503,-5,11,-156,18
15.08.2017 19:53:37.753,-6,-20,-181,14
15.08.2017 19:53:38.003,-18,-16,216,21
15.08.2017 19:53:38.253,-6,-18,-128,14
15.08.2017 19:53:38.503,-6,-8,-248,3
15.08.2017 19:53:38.753,-5,-16,168,48
15.08.2017 19:53:39.003,-8,5,-73,20
15.08.2017 19:53:39.253,-18,-3,-311,53
15.08.2017 19:53:39.503,-6,-32,107,40
15.08.2017 19:53:39.753,-26,-14,18,35
15.08.2017 19:53:40.003,-6,-14,-322,43
15.08.2017 19:53:40.253,-24,-5,97,36
15.08.2017 19:53:40.503,-10,-48,53,59
15.08.2017 19:53:40.757,-14,18,-282,23
15.08.2017 19:53:41.007,-9,-40,20,66
15.08.2017 19:53:41.257,5,11,166,51
15.08.2017 19:53:41.507,16,12,-235,28
15.08.2017 19:53:41.757,27,33,-68,-6
15.08.2017 19:53:42.007,16,0,187,7
15.08.2017 19:53:42.257,15,33,-194,4
15.08.2017 19:53:42.507,27,12,-156,-15
15.08.2017 19:53:42.757,16,4,203,5
15.08.2017 19:53:43.007,27,-6,-169,14
15.08.2017 19:53:43.257,27,-22,-228,46
15.08.2017 19:53:43.507,5,1,196,17
15.08.2017 19:53:43.757,27,5,-96,25
15.08.2017 19:53:44.007,-8,-41,-271,32
15.08.2017 19:53:44.257,-17,-8,158,26
15.08.2017 19:53:44.507,-6,-3,12,19
15.08.2017 19:53:44.858,-23,-10,-313,53
15.08.2017 19:53:45.108,-10,38,164,23
15.08.2017 19:53:45.358,-16,-21,48,74
15.08.2017 19:53:45.608,-17,4,-302,48
15.08.2017 19:53:45.858,-14,-53,33,45
15.08.2017 19:53:46.108,-21,35,122,25
15.08.2017 19:53:46.358,-7,-57,-297,26
15.08.2017 19:53:46.608,-17,-8,-83,25
15.08.2017 19:53:46.858,-5,13,175,7
15.08.2017 19:53:47.108,-19,-37,-249,29
15.08.2017 19:53:47.358,-17,-12,-146,29
15.08.2017 19:53:47.608,5,4,201,14
15.08.2017 19:53:47.858,6,-11,-174,32
15.08.2017 19:53:48.108,-8,29,-178,-16
15.08.2017 19:53:48.358,16,10,221,18
15.08.2017 19:53:48.608,-5,-10,-135,6
15.08.2017 19:53:48.757,6,-32,-247,9
15.08.2017 19:53:49.007,-8,17,217,20
15.08.2017 19:53:49.257,16,-13,-68,30
15.08.2017 19:53:49.507,16,-12,-290,29
15.08.2017 19:53:49.757,6,6,156,13
15.08.2017 19:53:50.007,15,-30,-15,8
15.08.2017 19:53:50.257,5,-10,-302,15
15.08.2017 19:53:50.507,5,-11,80,18
15.08.2017 19:53:50.757,7,23,68,41
15.08.2017 19:53:51.007,3,-20,-302,19
15.08.2017 19:53:51.257,-6,14,36,59
15.08.2017 19:53:51.507,-6,14,136,59
15.08.2017 19:53:51.757,-17,4,-259,59
15.08.2017 19:53:52.007,-6,8,-43,66
15.08.2017 19:53:52.257,-6,-24,178,65
15.08.2017 19:53:52.507,-6,-13,-234,29
15.08.2017 19:53:53.007,-20,-27,202,54
15.08.2017 19:53:53.257,-7,-18,-197,34
15.08.2017 19:53:53.507,6,18,-160,34
15.08.2017 19:53:53.757,3,-44,158,-6
15.08.2017 19:53:54.007,16,17,-75,-14
15.08.2017 19:53:54.257,16,-25,-266,13
15.08.2017 19:53:54.507,-6,8,179,-16
15.08.2017 19:53:54.757,16,-9,-50,-5
15.08.2017 19:53:55.007,4,17,-271,44
15.08.2017 19:53:55.257,5,-10,122,18
15.08.2017 19:53:55.507,5,-8,15,14
15.08.2017 19:53:55.757,-5,2,-295,17
15.08.2017 19:53:56.007,-19,-26,119,17
15.08.2017 19:53:56.257,-14,19,42,23
15.08.2017 19:53:56.507,-10,-45,-325,-5
15.08.2017 19:53:56.729,-4,8,63,23
15.08.2017 19:53:56.979,-9,-19,61,19
15.08.2017 19:53:57.229,-5,-11,-273,41
15.08.2017 19:53:57.479,-17,3,-28,37
15.08.2017 19:53:57.729,-28,-5,141,56
15.08.2017 19:53:57.979,-17,-10,-236,39
15.08.2017 19:53:58.229,-18,-5,-97,56
15.08.2017 19:53:58.479,5,-9,174,28
15.08.2017 19:53:58.729,-6,-19,-203,37
15.08.2017 19:53:58.979,-6,-14,-156,41
15.08.2017 19:53:59.229,5,-13,188,53
15.08.2017 19:53:59.479,5,-1,-135,41
15.08.2017 19:53:59.729,-4,3,-197,40
15.08.2017 19:53:59.979,15,10,161,14
15.08.2017 19:54:00.229,16,11,-38,7
15.08.2017 19:54:00.479,16,14,-280,3
15.08.2017 19:54:00.862,16,-13,172,-11
15.08.2017 19:54:01.112,15,17,20,20
15.08.2017 19:54:01.362,17,6,-292,4
15.08.2017 19:54:01.612,27,4,159,45
15.08.2017 19:54:01.862,16,6,60,13
15.08.2017 19:54:02.112,-6,-14,-277,20
15.08.2017 19:54:02.362,5,1,51,15
15.08.2017 19:54:02.612,-6,-5,115,9
15.08.2017 19:54:03.112,-8,-6,-15,20
15.08.2017 19:54:03.362,-18,-4,135,32
15.08.2017 19:54:03.612,-6,-13,-245,64
15.08.2017 19:54:03.862,-26,-17,-116,48
15.08.2017 19:54:04.112,-26,-6,169,37
15.08.2017 19:54:04.362,-20,-30,-202,44
15.08.2017 19:54:04.612,-18,-13,-190,41
15.08.2017 19:54:05.112,-21,-47,-127,37
15.08.2017 19:54:05.362,-6,14,-225,14
15.08.2017 19:54:05.612,-6,8,191,31
15.08.2017 19:54:05.862,-5,-7,-74,26
15.08.2017 19:54:06.112,-6,21,-245,18
15.08.2017 19:54:06.362,16,14,158,14
15.08.2017 19:54:06.612,-6,8,1,-5
15.08.2017 19:54:07.112,14,35,121,0
15.08.2017 19:54:07.362,5,-8,49,14
15.08.2017 19:54:07.612,16,-3,-278,31
15.08.2017 19:54:07.862,16,-2,26,22
15.08.2017 19:54:08.112,15,-27,163,15
15.08.2017 19:54:08.362,5,0,-252,18
15.08.2017 19:54:08.612,5,0,-70,7
15.08.2017 19:54:08.752,-5,1,154,29
15.08.2017 19:54:09.002,5,25,-195,13
15.08.2017 19:54:09.252,5,27,-130,34
15.08.2017 19:54:09.502,-6,15,200,59
15.08.2017 19:54:09.752,-17,-7,-172,70
15.08.2017 19:54:10.002,-6,-4,-188,67
15.08.2017 19:54:10.252,-16,10,201,42
15.08.2017 19:54:10.502,5,3,-94,49
15.08.2017 19:54:10.752,-15,5,-233,25
15.08.2017 19:54:11.002,-8,-18,171,44
15.08.2017 19:54:11.252,-5,-1,-25,31
15.08.2017 19:54:11.502,-6,-19,-281,25
15.08.2017 19:54:11.752,-4,12,138,31
15.08.2017 19:54:12.002,3,11,22,-1
15.08.2017 19:54:12.252,5,21,-301,6
15.08.2017 19:54:12.502,-5,-14,84,9
15.08.2017 19:54:12.983,-9,23,-292,1
15.08.2017 19:54:13.233,-6,-8,-6,3
15.08.2017 19:54:13.483,5,-8,136,25
15.08.2017 19:54:13.733,-5,12,-242,29
15.08.2017 19:54:13.983,4,-18,-86,20
15.08.2017 19:54:14.233,-6,3,202,14
15.08.2017 19:54:14.483,-3,28,-188,14
15.08.2017 19:54:14.733,-8,-17,-144,19
15.08.2017 19:54:14.983,15,17,229,-5
15.08.2017 19:54:15.233,-6,14,-138,26
15.08.2017 19:54:15.483,-16,1,-199,29
15.08.2017 19:54:15.733,-17,11,207,51
15.08.2017 19:54:15.983,-6,-13,-123,41
15.08.2017 19:54:16.233,-17,-9,-236,49
15.08.2017 19:54:16.483,-6,-14,168,66
15.08.2017 19:54:16.858,-4,11,-51,21
15.08.2017 19:54:17.108,-22,-36,-311,60
15.08.2017 19:54:17.358,-4,19,173,33
15.08.2017 19:54:17.608,-20,-17,-16,44
15.08.2017 19:54:17.858,5,8,-283,43
15.08.2017 19:54:18.108,5,7,103,32
15.08.2017 19:54:18.358,5,36,104,25
15.08.2017 19:54:18.608,16,14,-258,25
15.08.2017 19:54:18.858,16,4,32,-6
15.08.2017 19:54:19.108,15,37,156,13
15.08.2017 19:54:19.358,27,3,-269,3
15.08.2017 19:54:19.608,5,3,-6,14
15.08.2017 19:54:19.858,27,23,162,5
15.08.2017 19:54:20.108,4,-14,-249,17
15.08.2017 19:54:20.358,-7,-16,-109,21
15.08.2017 19:54:20.608,-5,1,196,17
15.08.2017 19:54:20.756,6,21,-185,20
15.08.2017 19:54:21.006,-8,-18,-190,8
15.08.2017 19:54:21.256,-6,10,199,18
15.08.2017 19:54:21.506,-17,11,-102,52
15.08.2017 19:54:21.756,-36,-15,-266,35
15.08.2017 19:54:22.006,-32,17,218,81
15.08.2017 19:54:22.256,-14,-14,-78,35
15.08.2017 19:54:22.506,-20,-5,-260,55
15.08.2017 19:54:22.756,-26,-7,139,15
15.08.2017 19:54:23.006,-6,-26,-10,32
15.08.2017 19:54:23.256,-18,-24,-311,18
15.08.2017 19:54:23.506,5,-11,96,28
15.08.2017 19:54:23.756,-5,12,57,28
15.08.2017 19:54:24.006,-7,-23,-297,26
15.08.2017 19:54:24.256,5,19,35,20
15.08.2017 19:54:24.506,-5,10,124,19
15.08.2017 19:54:24.756,-4,-7,-259,17
15.08.2017 19:54:25.006,16,0,26,7
15.08.2017 19:54:25.256,14,48,182,25
15.08.2017 19:54:25.506,5,-1,-223,17
15.08.2017 19:54:25.756,16,4,-85,26
15.08.2017 19:54:26.006,16,-2,188,18
15.08.2017 19:54:26.256,16,3,-193,26
15.08.2017 19:54:26.506,5,5,-140,13
15.08.2017 19:54:26.756,5,-14,194,11
15.08.2017 19:54:27.006,15,17,-167,8
15.08.2017 19:54:27.256,16,1,-230,18
15.08.2017 19:54:27.506,5,-8,180,37
15.08.2017 19:54:27.756,-13,-14,-86,59
15.08.2017 19:54:28.006,2,13,-269,61
15.08.2017 19:54:28.256,-16,0,156,52
15.08.2017 19:54:28.506,-6,3,5,60
15.08.2017 19:54:28.752,-15,8,-287,33
15.08.2017 19:54:29.002,-20,-22,154,48
15.08.2017 19:54:29.252,-26,-7,54,26
15.08.2017 19:54:29.502,-6,-4,-300,32
15.08.2017 19:54:29.752,-6,5,58,24
15.08.2017 19:54:30.002,5,9,89,30
15.08.2017 19:54:30.252,-5,-3,-283,21
15.08.2017 19:54:30.502,5,-11,-58,14
15.08.2017 19:54:30.752,-5,5,168,4
15.08.2017 19:54:31.002,-6,-8,-225,-9
15.08.2017 19:54:31.252,5,-16,-142,-3
15.08.2017 19:54:31.502,5,-23,197,17
15.08.2017 19:54:31.752,16,-5,-182,13
15.08.2017 19:54:32.002,-8,-18,-167,20
15.08.2017 19:54:32.252,5,1,205,15
15.08.2017 19:54:32.502,-5,-11,-123,18
15.08.2017 19:54:32.755,-2,25,-231,18
15.08.2017 19:54:33.005,1,-5,261,12
15.08.2017 19:54:33.255,-5,-10,-70,18
15.08.2017 19:54:33.505,-7,10,-296,5
15.08.2017 19:54:33.755,-5,2,151,39
15.08.2017 19:54:34.005,-6,-8,-7,48
15.08.2017 19:54:34.255,-6,-14,-289,54
15.08.2017 19:54:34.505,-5,-1,82,53
15.08.2017 19:54:34.755,5,-9,83,50
15.08.2017 19:54:35.005,-18,-15,-277,43
15.08.2017 19:54:35.255,-6,-8,16,25
15.08.2017 19:54:35.505,-4,9,92,43
15.08.2017 19:54:35.755,-8,-18,-259,32
15.08.2017 19:54:36.005,16,7,-21,43
15.08.2017 19:54:36.255,5,14,158,37
15.08.2017 19:54:36.505,5,2,-247,50
15.08.2017 19:54:37.005,4,13,168,13
15.08.2017 19:54:37.255,5,-8,-182,3
15.08.2017 19:54:37.505,5,-3,-189,7
15.08.2017 19:54:37.755,16,8,203,-11
15.08.2017 19:54:38.005,15,-14,-123,17
15.08.2017 19:54:38.255,6,19,-221,13
